#INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Study name,BernVR_Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Name,ID50_edit - Planet_1_audio_recordingID_50,Id: 3fa68aaf-7aba-4047-90c7-502ab0e8f5b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Age,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Gender,MALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Group,Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#iMotions version,10.0.37450.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Current culture,en-GB English (United Kingdom),File encoding: System.Text.UTF8Encoding+UTF8EncodingSealed,Date format: dd/MM/yyyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Recording time,Date: 25/06/2024,Time: 14:23:48.747 +02:00,Unix time: 1719318228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Export time,Date: 25/06/2024,Time: 14:30:55.923 +02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Sensor info,audEERING Voice Analysis Respondent, Manufacturer: audEERING, Modality: Audio analysis (audEERING Voice Analysis), audEERING SDK version: 3.9.1, Latency: 0 milliseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Device,,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent
#Device,,,,,,,,,,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce
#Provided By,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING
#Category,Timestamp,Event Source,Slideshow,Slideshow,Slideshow,Slideshow,Slideshow,Event Source,,Voice analysis(Voice activity detection),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Speaker attributes),Voice analysis(Speaker attributes),Voice analysis(Speaker attributes),Voice analysis(Speaker attributes)
#Description,iMotions synchronization timestamp. Relative to data recording start,Can be used to filter data from: SlideEvents,Slide & Media events: Start/Stop,Type of stimulus,Stimulus duration fx video length,Reason slide was changed,Name of stimulus,Can be used to filter data from: audEERING Voice Analysis Respondent,0=Generated 1=Start Segment 2=End Segment,1 or 0 indicating if a voice is active or not,How angry the speaker sounds (0 to 1),How happy the speaker sounds (0 to 1),How neutral the speaker sounds (0 to 1),How sad the speaker sounds (0 to 1),How activated the speaker sounds (-1 to 1),How dominant the speaker sounds (-1 to 1),Speech valence (-1 to 1),"Minimum of the extracted fundamental frequency (F0) values, in Hz.","Maximum of the extracted fundamental frequency (F0) values, in Hz.","Average (arithmetic mean) of the extracted fundamental frequency (F0) values, in Hz.","Variation (standard deviation) of the extracted fundamental frequency (F0) values, in Hz.",Minimum of the extracted loudness values.,Maximum of the extracted loudness values.,Average (arithmetic mean) of the extracted loudness values.,Variation (standard deviation) of the extracted loudness values.,Speaking rate in syllables per second.,Variation (standard deviation of temporal distance between consecutive syllables in seconds) of the speaking rate.,"Score measuring monotonicity/liveliness of speech, based on variation of pitch.",Score indicating confidence voice is male (range 0…1 or NaN).,Score indicating confidence voice is female (range 0…1 or NaN).,Score indicating confidence voice is a child (range 0…1 or NaN).,"Predicted age of the speaker in years, or NaN."
#Unit,Millisecond,,,,Millisecond,,,,,,,,,,,,,Hertz,Hertz,Hertz,Hertz,,,,,Syllables per second,Syllables per second,,,,,
#Short unit,ms,,,,ms,,,,,,,,,,,,,Hz,Hz,Hz,Hz,,,,,syllable/s,syllable/s,,,,,
#Group,,Event Source,,,,,,Event Source,Other,Voice activity detection,Emotion categorical model,Emotion categorical model,Emotion categorical model,Emotion categorical model,Emotion dimensional model,Emotion dimensional model,Emotion dimensional model,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Speaker Attributes,Speaker Attributes,Speaker Attributes,Speaker Attributes
#Display name,,,,,,,,,,Voice active,Anger,Happiness,Neutrality,Sadness,Activation,Dominance,Valence,Fundamental frequency minimum,Fundamental frequency maximum,Fundamental frequency average,Fundamental frequency standard deviation,Loudness minimum,Loudness maximum,Loudness average,Loudness standard deviation,Speaking rate,Speaking rate variation,Intonation score,Male confidence,Female confidence,Child confidence,Estimated age
#Channel identifier,iMotions_Synchronization_Timestamp,Eventsource_Slideevents,SE_SlideEvent,SE_StimulusType,SE_Duration,SE_CollectionPhase,SE_SourceStimuliName,Eventsource_Audeering_Voice_Analysis_Respondent,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource,SampleType,Voice_Active,Voice_Anger,Voice_Happiness,Voice_Neutrality,Voice_Sadness,Voice_Activation,Voice_Dominance,Voice_Valence,Voice_F0_minimum,Voice_F0_maximum,Voice_F0_average,Voice_F0_variation,Voice_Loudness_minimum,Voice_Loudness_maximum,Voice_Loudness_average,Voice_Loudness_variation,Voice_Speaking_Rate,Voice_Speaking_Rate_Variation,Voice_Intonation,Voice_Gender_Male_confidence,Voice_Gender_Female_confidence,Voice_Gender_Child_confidence,Voice_Age
1,0,1,StartSlide,TestImage,333136.68930000003,StimuliDisplay,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2,0,1,StartMedia,TestImage,333136.68930000003,StimuliDisplay,Voice Recording,,,,,,,,,,,,,,,,,,,,,,,,,
3,100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
4,200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
5,300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
6,400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
7,500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
8,600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
9,700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
10,800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
11,900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
12,1000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
13,1100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
14,1200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
15,1300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
16,1400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
17,1500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
18,1600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
19,1700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
20,1800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
21,1900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
22,2000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
23,2100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
24,2200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
25,2300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
27,2500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
28,2600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
29,2700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
30,2800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
31,2900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
32,3000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
33,3100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
34,3200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
35,3300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
36,3400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
37,3500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
38,3600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
39,3700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
40,3800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
41,3900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
42,4000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
43,4100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
44,4200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
45,4300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
46,4400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
47,4500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
48,4600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
49,4700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
50,4800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
51,4900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
52,5000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
53,5100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
54,5200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
55,5300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
56,5400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
57,5500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
58,5600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
59,5700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
60,5800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
61,5900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
62,6000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
63,6100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
64,6200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
65,6300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
66,6400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
67,6500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
68,6600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
69,6700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
70,6800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
71,6900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
72,7000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
73,7100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
74,7200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
75,7300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
76,7400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
77,7500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
78,7600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
79,7700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
